Unnamed: 0,name,full_name,age,height,nationality,place_of_birth,price,max_price,position,shirt_nr,foot,club,contract_expires,joined_club,player_agent,outfitter,league
0.637686710072769,1301,697,0.07999999999999996,0.41860465116279055,3,40,0.027642728156688428,0.024878109763720464,6,0.2346938775510204,2,73,4,4,10,1,5
0.6384527001148985,1302,698,0.47999999999999987,0.41860465116279055,301,870,0.13876927351020973,0.19989998749843732,10,0.2040816326530612,2,73,5,48,42,1,5
0.6403676752202221,1303,699,0.44000000000000006,0.6511627906976738,3,871,0.13876927351020973,0.12489061132641581,1,0.0,2,74,8,19,431,1,5
0.6407506702412868,1304,700,0.36,0.604651162790697,3,872,0.0015279899986109181,0.0013751718964870607,1,0.12244897959183672,1,74,5,1,202,1,5
0.6415166602834163,1305,701,0.36,0.41860465116279055,3,873,0.08320600083344909,0.14989373671708964,4,0.04081632653061224,2,74,5,30,2,1,5
0.641899655304481,1306,702,0.47999999999999987,0.44186046511627897,3,874,0.07764967356577301,0.09988748593574197,4,0.05102040816326531,2,74,3,199,381,1,5
0.6422826503255458,1307,703,0.19999999999999996,0.4883720930232558,3,875,0.03319905542436449,0.02987873484185523,4,0.19387755102040813,1,74,8,1,381,1,5
0.6426656453466105,1308,704,0.31999999999999995,0.2790697674418601,3,876,0.03319905542436449,0.03737967245905738,2,0.11224489795918367,1,74,5,19,202,1,5
0.6430486403676752,1309,705,0.5199999999999999,0.4651162790697674,3,877,0.016530073621336298,0.0498812351543943,2,0.14285714285714282,1,74,1,387,381,1,5
0.6434316353887399,1310,706,0.36,0.25581395348837166,3,878,0.055424364495068754,0.0498812351543943,5,0.173469387755102,2,74,5,40,2,1,5
0.6438146304098047,1311,707,0.24,0.3488372093023253,3,879,0.016530073621336298,0.01487685960745093,5,0.01020408163265306,2,74,3,1,432,3,5
0.6445806204519341,1312,708,0.64,0.3720930232558137,3,880,0.01097374635366023,0.12489061132641581,3,0.030612244897959183,2,74,2,330,16,1,5
0.6453466104940636,1313,709,0.31999999999999995,0.39534883720930214,3,881,0.027642728156688428,0.03737967245905738,6,0.1530612244897959,2,74,5,19,202,1,5
0.6457296055151283,1314,710,0.15999999999999992,0.41860465116279055,3,874,0.01097374635366023,0.01487685960745093,6,0.21428571428571425,2,74,8,1,381,1,5
0.6464955955572578,1315,711,0.15999999999999992,0.3488372093023253,3,205,0.022086400889012363,0.019877484685585697,9,0.16326530612244897,2,74,8,185,2,1,5
0.6476445806204519,1316,712,0.15999999999999992,0.2790697674418601,3,879,0.03319905542436449,0.07488436054506813,10,0.061224489795918366,2,74,8,19,2,1,5
0.6480275756415167,1317,713,0.15999999999999992,0.23255813953488325,16,162,0.08320600083344909,0.14989373671708964,7,0.13265306122448978,1,74,8,256,433,1,5
0.6484105706625813,1318,714,0.36,0.6511627906976738,74,882,0.09987498263647729,0.08988623577947243,8,0.24489795918367346,2,74,4,68,7,1,5
0.6487935656836461,1319,715,0.07999999999999996,0.44186046511627897,130,339,0.08320600083344909,0.07488436054506813,8,0.1020408163265306,1,74,8,1,434,3,5
0.6491765607047109,1320,4,0.4,0.7441860465116275,94,883,0.06653701903042089,0.09988748593574197,8,0.18367346938775508,1,74,2,314,122,1,5
0.6495595557257755,1321,716,0.36,0.5116279069767442,3,884,0.022086400889012363,0.0498812351543943,8,0.08163265306122448,1,74,3,388,9,1,5
0.6499425507468403,1322,717,0.15999999999999992,0.6279069767441854,302,885,0.008195582719822198,0.00737592199024878,1,0.346938775510204,2,75,1,197,435,1,5
0.650325545767905,1323,718,0.92,0.5813953488372086,3,40,0.0037505209056813444,0.1098887360920115,1,0.0,2,75,2,243,436,3,5
0.6510915358100344,1324,719,0.24,0.6279069767441854,3,40,0.027642728156688428,0.039879984998124764,4,0.04081632653061224,1,75,1,280,123,1,5
0.6514745308310992,1325,720,0.5599999999999999,0.4883720930232558,58,788,0.022086400889012363,0.09988748593574197,4,0.22448979591836732,2,75,1,8,2,1,5
0.6518575258521639,1326,721,0.7999999999999999,0.6279069767441854,3,886,0.016530073621336298,0.08988623577947243,4,0.020408163265306124,2,75,5,389,366,1,5
0.6522405208732286,1327,722,0.4,0.4883720930232558,3,887,0.08320600083344909,0.1098887360920115,2,0.2346938775510204,1,75,3,22,432,1,5
0.6526235158942933,1328,723,0.5199999999999999,0.5116279069767442,292,888,0.027642728156688428,0.024878109763720464,2,0.11224489795918367,1,75,3,68,437,1,5
0.6530065109153581,1329,724,0.5199999999999999,0.18604651162790686,3,20,0.022086400889012363,0.07488436054506813,2,0.173469387755102,1,75,5,390,2,3,5
0.6533895059364229,1330,725,0.31999999999999995,0.558139534883721,4,140,0.13876927351020973,0.12489061132641581,5,0.07142857142857142,2,75,3,8,438,3,5
0.6537725009574875,1331,726,0.6,0.18604651162790686,3,889,0.013751909987498263,0.02987873484185523,5,0.01020408163265306,2,75,1,128,435,1,5
0.6541554959785523,1332,4,0.6,0.3255813953488369,214,890,0.027642728156688428,0.11988998624828102,3,0.18367346938775508,2,75,5,100,291,1,5
0.654538490999617,1333,4,0.68,0.604651162790697,135,891,0.016530073621336298,0.0648831103887986,3,0.05102040816326531,2,75,5,331,439,1,5
0.6549214860206817,1334,727,0.19999999999999996,0.41860465116279055,3,205,0.008195582719822198,0.00737592199024878,3,0.38775510204081626,1,75,2,248,440,1,5
0.6556874760628112,1335,728,0.68,0.44186046511627897,3,892,0.038755382692040555,0.17489686210776348,6,0.09183673469387754,2,75,5,100,368,1,5
0.656070471083876,1336,729,0.5599999999999999,0.3488372093023253,3,893,0.03319905542436449,0.09988748593574197,6,0.13265306122448978,2,75,1,49,2,1,5
0.6564534661049406,1337,730,0.15999999999999992,0.25581395348837166,3,894,0.11098763717182941,0.09988748593574197,10,0.1530612244897959,2,75,4,187,10,1,5
0.6572194561470701,1338,731,0.24,0.20930232558139528,74,895,0.11098763717182941,0.14989373671708964,7,0.1020408163265306,1,75,5,391,441,1,5
0.6579854461891995,1339,4,0.15999999999999992,0.5813953488372086,303,896,0.08320600083344909,0.07488436054506813,8,0.14285714285714282,2,75,3,1,152,1,5
0.6583684412102643,1340,732,0.7200000000000001,0.39534883720930214,3,40,0.022086400889012363,0.0498812351543943,8,0.21428571428571425,2,75,5,1,143,1,5
0.6587514362313289,1341,733,0.47999999999999987,0.6511627906976738,18,897,0.08320600083344909,0.07488436054506813,1,0.12244897959183672,1,76,3,8,385,1,5
0.6591344312523937,1342,734,0.2799999999999999,0.558139534883721,3,898,0.008195582719822198,0.024878109763720464,1,0.24489795918367346,2,76,5,384,16,1,5
0.6595174262734584,1343,735,0.92,0.4883720930232558,270,899,0.005417419085984164,0.07488436054506813,1,0.0,2,76,2,179,2,3,5
0.6599004212945232,1344,4,0.36,0.558139534883721,55,900,0.08320600083344909,0.1098887360920115,4,0.18367346938775508,2,76,8,293,442,3,5
0.6602834163155878,1345,736,0.36,0.6976744186046506,3,901,0.055424364495068754,0.0498812351543943,4,0.020408163265306124,2,76,1,392,123,1,5
0.6606664113366526,1346,737,0.5599999999999999,0.558139534883721,57,902,0.027642728156688428,0.09988748593574197,4,0.1530612244897959,2,76,1,305,304,1,5
0.6610494063577174,1347,738,0.68,0.4883720930232558,3,903,0.008195582719822198,0.06988373546693337,4,0.05102040816326531,1,76,2,393,440,1,5
0.661432401378782,1348,4,0.19999999999999996,0.41860465116279055,42,904,0.04431170995971662,0.039879984998124764,2,0.19387755102040813,1,76,7,274,443,1,5
0.6618153963998468,1349,739,0.24,0.5116279069767442,3,905,0.027642728156688428,0.03487935991999,2,0.32653061224489793,1,76,5,8,368,1,5
0.6621983914209115,1350,4,0.5199999999999999,0.23255813953488325,72,906,0.027642728156688428,0.0498812351543943,5,0.22448979591836732,2,76,3,8,2,1,5
0.6625813864419763,1351,740,0.4,0.3023255813953485,3,907,0.027642728156688428,0.024878109763720464,5,0.2346938775510204,2,76,1,19,444,1,5
0.6629643814630409,1352,741,0.6,0.2790697674418601,3,908,0.008195582719822198,0.07488436054506813,5,0.01020408163265306,2,76,5,231,445,1,5
0.6633473764841057,1353,4,0.47999999999999987,0.5116279069767442,57,909,0.15543825531323793,0.13989248656082012,3,0.04081632653061224,2,76,5,371,141,1,5
0.6637303715051704,1354,742,0.5599999999999999,0.558139534883721,173,910,0.08876232810112515,0.14989373671708964,3,0.13265306122448978,2,76,3,227,446,1,5
0.6641133665262351,1355,743,0.31999999999999995,0.41860465116279055,12,270,0.022086400889012363,0.024878109763720464,3,0.030612244897959183,2,76,5,113,80,1,5
0.6644963615472999,1356,744,0.7599999999999999,0.09302325581395321,277,763,0.008195582719822198,0.05988248531066383,6,0.173469387755102,1,76,2,394,2,3,5
0.6652623515894294,1357,745,0.6,0.3488372093023253,3,911,0.11098763717182941,0.12489061132641581,9,0.09183673469387754,1,76,3,395,424,1,5
0.665645346610494,1358,746,0.19999999999999996,0.2790697674418601,3,912,0.04431170995971662,0.039879984998124764,9,0.2755102040816326,1,76,3,8,16,1,5
0.6660283416315588,1359,4,0.47999999999999987,0.20930232558139528,3,913,0.08320600083344909,0.07488436054506813,10,0.061224489795918366,2,76,3,19,4,1,5
0.6664113366526235,1360,4,0.19999999999999996,0.44186046511627897,42,914,0.08320600083344909,0.07488436054506813,7,0.1020408163265306,1,76,4,1,442,3,5
0.6667943316736882,1361,747,0.24,0.39534883720930214,304,915,0.01097374635366023,0.009876234529316165,7,0.09183673469387754,1,77,1,396,80,1,2
0.6675603217158177,1362,748,0.47999999999999987,0.3488372093023253,3,660,0.03319905542436449,0.14989373671708964,13,0.2040816326530612,2,76,2,52,211,3,5
0.6679433167368825,1363,749,0.5199999999999999,0.558139534883721,3,916,0.13876927351020973,0.13989248656082012,8,0.08163265306122448,2,76,3,224,49,1,5
0.6683263117579471,1364,4,0.5599999999999999,0.604651162790697,39,917,0.038755382692040555,0.14989373671708964,8,0.11224489795918367,2,76,3,1,447,1,5
0.6687093067790119,1365,750,0.31999999999999995,0.6279069767441854,3,881,0.13876927351020973,0.14989373671708964,1,0.0,2,78,1,40,10,1,5
0.6690923018000766,1366,751,0.19999999999999996,0.558139534883721,3,879,0.027642728156688428,0.024878109763720464,1,0.12244897959183672,1,78,1,1,202,1,5
0.6694752968211413,1367,752,0.2799999999999999,0.5813953488372086,3,918,0.000416724545075705,0.00037504688086010754,1,0.346938775510204,1,78,2,1,381,1,5
0.669858291842206,1368,753,0.5599999999999999,0.44186046511627897,3,919,0.09987498263647729,0.15989498687335918,4,0.030612244897959183,1,78,2,397,448,1,5
0.6702412868632708,1369,754,0.44000000000000006,0.44186046511627897,3,920,0.08320600083344909,0.14989373671708964,4,0.04081632653061224,2,78,3,22,2,1,5
0.6706242818843355,1370,755,0.24,0.4883720930232558,3,881,0.07764967356577301,0.07488436054506813,4,0.020408163265306124,2,78,3,187,449,1,5
0.6710072769054002,1371,756,0.24,0.5116279069767442,3,921,0.002083622725378525,0.0018752344043005376,4,0.3061224489795918,2,78,1,1,10,1,5
0.6713902719264649,1372,757,0.64,0.41860465116279055,305,922,0.01097374635366023,0.09988748593574197,2,0.16326530612244897,1,78,5,198,450,1,5
0.6717732669475297,1373,758,0.7200000000000001,0.3255813953488369,3,923,0.0026392554521461314,0.024878109763720464,2,0.2346938775510204,1,78,2,77,362,1,5
0.6721562619685943,1374,759,0.5199999999999999,0.39534883720930214,3,921,0.016530073621336298,0.03737967245905738,5,0.14285714285714282,2,78,1,22,2,1,5
0.6725392569896591,1375,760,0.5599999999999999,0.2790697674418601,3,924,0.01097374635366023,0.03737967245905738,5,0.2040816326530612,2,78,2,40,2,1,5
0.6729222520107239,1376,761,0.68,0.44186046511627897,3,925,0.009862480900125018,0.0498812351543943,5,0.173469387755102,2,78,2,112,2,1,5
0.6733052470317886,1377,762,0.5199999999999999,0.6511627906976738,3,881,0.027642728156688428,0.024878109763720464,3,0.05102040816326531,1,78,5,22,362,1,5
0.6736882420528533,1378,763,0.19999999999999996,0.3023255813953485,3,921,0.07764967356577301,0.09988748593574197,6,0.1530612244897959,2,78,8,187,2,1,5
0.674071237073918,1379,764,0.2799999999999999,0.2790697674418601,3,926,0.016530073621336298,0.017377172146518315,6,0.18367346938775508,2,78,2,398,2,1,5
0.6744542320949828,1380,765,0.64,0.44186046511627897,3,921,0.016530073621336298,0.14989373671708964,6,0.22448979591836732,2,78,5,52,368,1,5
0.6748372271160474,1381,766,0.6,0.3720930232558137,3,923,0.01097374635366023,0.02987873484185523,6,0.13265306122448978,2,78,5,40,451,3,5
0.675603217158177,1382,767,0.5199999999999999,0.13953488372093004,3,10,0.055424364495068754,0.1098887360920115,9,0.09183673469387754,2,78,5,223,452,1,5
0.6759862121792417,1383,768,0.4,0.2790697674418601,3,927,0.08320600083344909,0.07488436054506813,10,0.061224489795918366,2,78,5,60,202,1,5
0.6763692072003064,1384,769,0.2799999999999999,0.4651162790697674,3,928,0.016530073621336298,0.024878109763720464,10,0.01020408163265306,1,78,5,187,362,1,5
0.6767522022213711,1385,770,0.12,0.41860465116279055,306,10,0.13876927351020973,0.12489061132641581,7,0.1020408163265306,2,78,5,8,2,1,5
0.6775181922635005,1386,771,0.7599999999999999,0.4883720930232558,3,929,0.013751909987498263,0.0798849856232029,8,0.21428571428571425,2,78,2,399,16,1,5
0.6779011872845653,1387,772,0.36,0.5813953488372086,3,879,0.01097374635366023,0.009876234529316165,8,0.11224489795918367,2,78,5,133,202,1,5
0.67828418230563,1388,773,0.19999999999999996,0.7906976744186043,296,847,0.13876927351020973,0.12489061132641581,1,0.24489795918367346,1,79,8,32,453,1,5
0.6786671773266948,1389,774,0.6,0.5116279069767442,3,930,0.008195582719822198,0.03737967245905738,1,0.22448979591836732,2,79,1,27,2,13,5
0.6790501723477594,1390,775,0.7200000000000001,0.558139534883721,3,921,0.0026392554521461314,0.019877484685585697,1,0.0,2,79,2,400,2,1,5
0.6794331673688242,1391,776,0.31999999999999995,0.5813953488372086,3,931,0.0009723572718433116,0.0013751718964870607,1,0.12244897959183672,2,79,5,187,425,1,5
0.679816162389889,1392,4,0.36,0.6744186046511622,208,932,0.04431170995971662,0.14989373671708964,4,0.11224489795918367,2,79,8,40,421,1,5
